year,month,day,humidity,temp,sun,wind
2012,7,17,68,34.2,9.7,2.6
2012,7,18,66,34.6,12.4,3.9
2012,7,19,78,29.9,0.2,2.7
2012,7,20,83,31.4,2.4,2.2
2012,7,21,72,33.1,9.7,2.7
2012,7,22,71,32.9,7.5,3
2012,7,23,71,32.8,6.7,2.8
2012,7,24,69,33.6,11.9,2.8
2012,7,25,71,33.4,9,2.4
2012,7,26,70,33.9,11.1,2.7
2012,7,27,70,33.9,11.6,2.9
2012,7,28,71,33.9,6.5,2.5
2012,7,29,67,35.3,8.9,2.8
2012,7,30,67,34.9,8.9,3.3
2012,7,31,64,35.2,11.1,2.7
2012,8,1,61,35.8,7.6,4.2
2012,8,2,63,35.1,8.2,3.1
2012,8,3,63,35.4,12.6,3.1
2012,8,4,57,36.5,8.9,3.4
2012,8,5,63,36.6,5.7,3.7
2012,8,6,71,33.8,5.7,2.6
2012,8,7,66,35.1,10.6,3.3
2012,8,8,61,34.1,11.9,2.9
2012,8,9,63,33.2,6.5,2.8
2012,8,10,61,34.1,9.4,2.9
2012,8,11,77,31.2,2.5,2.8
2012,8,12,76,33.5,3,2.7
2012,8,13,76,32.9,4.1,3.9
2012,8,14,89,28.6,0,2.2
2012,8,15,78,32.5,2.9,3.6
2012,8,16,68,33.8,11.1,3.4
2012,8,17,69,34.4,10.3,3.1
2012,8,18,71,33.4,8.8,2.8
2012,8,19,69,33.7,11.7,3
2012,8,20,66,33.4,10.7,3.1
2012,8,21,67,33.5,9.9,3.5
2012,8,22,67,33.5,7.7,3
2012,8,23,69,32.7,3.2,2.8
2012,8,24,68,33.5,8.1,2.7
2012,8,25,63,34.8,11,2.9
2012,8,26,59,34.2,8.9,3.5
2012,8,27,54,35.5,9.8,4.3
2012,8,28,69,31.5,0.1,5.1
2012,8,29,76,31.7,0.6,3.8
2012,8,30,72,32.4,6.8,4.1
2012,8,31,60,32.6,9.8,5.4
2012,9,1,65,32,5.7,3.1
2012,9,2,70,33.1,9.8,3.5
2012,9,3,76,32.7,4.7,2.6
2012,9,4,72,32.1,10.1,3
2012,9,5,75,31.1,3.5,3.3
2012,9,6,71,32.3,7.6,2.4
2012,9,7,71,32.7,7.7,2.9
2012,9,8,72,31.5,4,3.7
2012,9,9,70,31.4,3.5,3.3
2012,9,10,79,31.1,2.2,3.4
2012,9,11,68,32,8.7,4.6
2012,9,12,69,31.1,9.3,3.5
2012,9,13,72,31.6,7.6,3.2
2012,9,14,70,31.9,6,3.1
2012,9,15,74,32.7,6.8,2.8
2012,9,16,75,30.3,0.3,3.2
2012,9,17,74,29.8,1.2,5.7
2012,9,18,63,29.5,4.3,4
2012,9,19,55,28.3,9.6,4
2012,9,20,64,26.6,4.8,3.1
2012,9,21,61,26.9,7.9,3.3
2012,9,22,62,26.7,5.1,3.1
2012,9,23,65,29.1,10.2,3.5
2012,9,24,64,26.9,1.3,3.8
2012,9,25,57,30.4,9.8,5.2
2012,9,26,59,31,11.3,4
2012,9,27,59,29.9,10.9,3.5
2012,9,28,66,28.5,11.2,3.4
2012,9,29,73,24.4,0,2.5
2012,9,30,76,25.6,1.5,5.1
2013,5,1,58,18.9,8.6,5.8
2013,5,2,56,18.8,11,3.4
2013,5,3,61,18.8,5.4,2.5
2013,5,4,59,19.4,6.4,3.5
2013,5,5,54,22,12.8,3.8
2013,5,6,51,24.8,12.6,3
2013,5,7,43,24.9,12.8,4.6
2013,5,8,40,24.1,13,3
2013,5,9,49,24.7,9.8,2.8
2013,5,10,86,19.2,0,1.7
2013,5,11,79,22.9,3.3,1.7
2013,5,12,58,25.1,13.1,3.1
2013,5,13,52,27.5,12.9,3
2013,5,14,57,28.4,13,2.9
2013,5,15,63,25.2,7.9,2.7
2013,5,16,59,26.5,10.6,5.2
2013,5,17,52,25.3,12.9,3.7
2013,5,18,57,26,9.5,3.5
2013,5,19,85,20,0,1.5
2013,5,20,76,25.9,11.2,2.3
2013,5,21,65,27,11.5,2.8
2013,5,22,56,27.9,11.4,3.1
2013,5,23,45,29.9,11.9,3.2
2013,5,24,46,29.1,13.1,4
2013,5,25,55,28.7,12.8,3.4
2013,5,26,62,27.9,10.9,3.6
2013,5,27,58,27.3,2.2,2.6
2013,5,28,81,23.9,0,1.8
2013,5,29,80,26.8,1.8,3.6
2013,5,30,70,24.9,1.2,3.1
2013,5,31,60,27.9,5.1,3.7
2013,6,1,73,23.5,0,3.1
2013,6,2,87,20.5,0,2.4
2013,6,3,67,27.5,11.7,3.1
2013,6,4,66,29,11.7,3.1
2013,6,5,68,27.4,8.7,2.8
2013,6,6,66,29.8,3.3,2.9
2013,6,7,50,30.4,11.8,4
2013,6,8,56,27.8,9.2,3.3
2013,6,9,70,24.8,0.1,2.4
2013,6,10,64,28.8,4.8,2.3
2013,6,11,59,30.6,7.1,2.7
2013,6,12,62,32,12.4,3
2013,6,13,64,32.5,10.5,3.1
2013,6,14,66,33.2,8.4,2.9
2013,6,15,87,25.9,1.4,1.9
2013,6,16,73,30.9,9.7,2.3
2013,6,17,71,31.2,9.2,3.2
2013,6,18,72,29.8,0.7,3.6
2013,6,19,81,27.8,0,5
2013,6,20,91,24.5,0,2.1
2013,6,21,91,21.1,0,2.1
2013,6,22,74,27.5,6.9,2.4
2013,6,23,79,24.7,0,2
2013,6,24,77,27.6,1.9,1.7
2013,6,25,80,27.3,0.3,1.9
2013,6,26,86,26,0.7,3.2
2013,6,27,72,28.7,2.7,2.1
2013,6,28,76,27.9,0.1,2.4
2013,6,29,76,29.2,7.4,2.8
2013,6,30,75,28,0.6,2.2
2013,7,1,74,29.5,8.4,3
2013,7,2,78,27.8,1,2.6
2013,7,3,87,27,0,4.2
2013,7,4,92,27.2,0,2.7
2013,7,5,75,31.8,4.4,4.7
2013,7,6,82,28.8,0.3,3.9
2013,7,7,85,30.9,2.3,2
2013,7,8,73,33.9,11.3,2.6
2013,7,9,68,33.4,11.8,2.9
2013,7,10,68,32.7,13,2.8
2013,7,11,68,33.2,12.1,3.4
2013,7,12,72,32.9,7.3,4
2013,7,13,76,33.5,8.1,3.2
2013,7,14,78,32.2,2.2,2.6
2013,7,15,71,33.8,7,2.5
2013,7,16,68,33.5,12,3.1
2013,7,17,67,33.1,10,4
2013,7,18,64,33.6,4.7,3.6
2013,7,19,64,33.5,5.7,2.8
2013,7,20,68,33.1,10.5,3.2
2013,7,21,70,33.8,10.4,3.2
2013,7,22,67,33.9,8.2,2.5
2013,7,23,65,32.9,4.8,3.3
2013,7,24,61,34.4,9.8,4.6
2013,7,25,60,35.3,8.8,3.7
2013,7,26,70,32.4,7.3,3.5
2013,7,27,68,33.6,8.3,2.7
2013,7,28,87,27.6,0,2
2013,7,29,79,31.8,1.6,3.2
2013,7,30,74,32.5,2.4,3.1
2013,7,31,70,34.7,11.3,3.1
2013,8,1,67,34.3,9.5,2.7
2013,8,2,72,33.4,3.2,2.5
2013,8,3,71,33.4,5.8,2.4
2013,8,4,73,32.5,4.7,3.9
2013,8,5,77,33.4,4.5,3.1
2013,8,6,75,33.3,10.4,2.7
2013,8,7,72,34.2,8.9,2.7
2013,8,8,72,35.1,10.1,2.7
2013,8,9,72,34.5,9.3,2.6
2013,8,10,68,35.5,10.8,2.5
2013,8,11,64,35.7,11.9,2.9
2013,8,12,59,36.5,11.7,3
2013,8,13,63,36.5,10.7,3
2013,8,14,63,35.8,11.8,3.1
2013,8,15,67,35.2,10,2.7
2013,8,16,64,35.2,11.1,3.2
2013,8,17,62,35.7,12.1,3.3
2013,8,18,63,35.9,11.8,3.4
2013,8,19,61,36.1,12.4,3.1
2013,8,20,61,36,11.3,3
2013,8,21,65,36,10.8,3.2
2013,8,22,68,34.6,6,3.5
2013,8,23,75,33.4,1.7,3.9
2013,8,24,89,28.3,0,2.4
2013,8,25,83,29.1,3.4,2.8
2013,8,26,72,30.4,4.5,2.5
2013,8,27,69,31.3,11.2,2.9
2013,8,28,67,32.5,5.6,2.4
2013,8,29,74,30.6,3.5,3.4
2013,8,30,87,28.8,0,3.3
2013,8,31,87,28.2,0,4.6
2013,9,1,92,24.4,0,2.3
2013,9,2,91,26,0,1.5
2013,9,3,91,24.8,0.1,4.9
2013,9,4,82,24.6,2.5,5.9
2013,9,5,63,30.6,9.9,4.9
2013,9,6,67,28.5,6.2,3.1
2013,9,7,79,27.7,0,2.5
2013,9,8,72,31.1,5.1,3.4
2013,9,9,68,29.9,10.1,3.6
2013,9,10,69,31,10.5,2.9
2013,9,11,74,30.4,6.6,2.9
2013,9,12,78,30.7,5.1,2.1
2013,9,13,76,32.5,7.3,2.4
2013,9,14,73,32.2,6.5,2.5
2013,9,15,69,28.2,0,6.1
2013,9,16,46,29.1,10.8,9.3
2013,9,17,53,31.7,11.9,4
2013,9,18,63,29,11.6,3.7
2013,9,19,61,30.9,11.7,3.6
2013,9,20,63,30.5,11.5,3.2
2013,9,21,68,31.3,11.4,3.3
2013,9,22,64,31.9,8.7,3.1
2013,9,23,62,31.1,10.4,2.9
2013,9,24,67,30.4,11,3.1
2013,9,25,68,30.9,6.7,4.8
2013,9,26,48,27.4,10.6,6.3
2013,9,27,54,26.7,11.2,3.3
2013,9,28,67,25,0.1,3.5
2013,9,29,65,28.4,6,2.4
2013,9,30,68,28.3,0.7,2.7
2014,5,1,70,22.5,6.7,2.5
2014,5,2,66,24.4,11.2,2.6
2014,5,3,44,24.5,10.5,3.9
2014,5,4,40,23.9,9.5,4.6
2014,5,5,67,19.2,3.7,2.7
2014,5,6,49,19.7,12.4,3.5
2014,5,7,47,22.9,12.5,3.5
2014,5,8,60,23.9,6,3.6
2014,5,9,49,26.4,12.2,4.3
2014,5,10,47,24.4,12.8,3.5
2014,5,11,49,24.8,11.5,4.2
2014,5,12,80,19.9,0,1.9
2014,5,13,70,25.3,10.1,2.2
2014,5,14,77,21,0,3.2
2014,5,15,85,21.3,2.6,1.7
2014,5,16,50,27.4,12.5,3.6
2014,5,17,47,25.8,10.9,3.2
2014,5,18,47,27.2,10.1,3.3
2014,5,19,57,26,11.5,3.5
2014,5,20,80,22.6,0,3.2
2014,5,21,61,27.6,8.7,4.5
2014,5,22,59,26,12,3.7
2014,5,23,57,24.9,13,3.8
2014,5,24,66,26.1,11.4,3.3
2014,5,25,65,26.7,6.8,3.9
2014,5,26,90,21.7,0.1,2.6
2014,5,27,72,24.6,6.8,2.1
2014,5,28,55,28.4,11.7,2.9
2014,5,29,55,28.8,11.2,3
2014,5,30,63,28.9,12.3,2.9
2014,5,31,64,29.6,12.5,2.5
2014,6,1,54,30.3,10.6,2.7
2014,6,2,62,28.5,1.1,3.2
2014,6,3,58,26.2,0.4,2.6
2014,6,4,75,23.4,0,3.1
2014,6,5,84,21.6,0.1,3.1
2014,6,6,88,24.4,0.5,1.7
2014,6,7,81,27.4,2.4,2.3
2014,6,8,73,28.2,7.7,2.3
2014,6,9,68,29.7,10.7,2.8
2014,6,10,72,28.4,1.2,2.3
2014,6,11,78,27.4,1.9,2.8
2014,6,12,69,27.4,3.2,3.5
2014,6,13,64,27,5.7,2.3
2014,6,14,69,26.4,8.7,2.9
2014,6,15,70,27,8.9,3
2014,6,16,70,26.8,5.6,2.8
2014,6,17,82,22.7,0,2.2
2014,6,18,86,22.6,0.3,3.5
2014,6,19,70,27.7,13.3,3.4
2014,6,20,73,28.5,3.7,2.5
2014,6,21,82,27,0.3,2
2014,6,22,85,24.7,0,2.8
2014,6,23,71,28.5,6.6,2.8
2014,6,24,70,28.3,7.7,2.5
2014,6,25,65,30.1,9.8,3.1
2014,6,26,68,29.1,4.9,3.4
2014,6,27,71,27.5,0.1,1.9
2014,6,28,84,26.8,0.4,2.4
2014,6,29,69,28.7,10.2,2.7
2014,6,30,65,28.3,7,2.9
2014,7,1,67,29.8,12,2.8
2014,7,2,69,28.4,4.2,3.1
2014,7,3,93,23.8,0,1.3
2014,7,4,77,29.4,3.5,3.1
2014,7,5,69,27.4,1.2,2.5
2014,7,6,84,25,0,1.9
2014,7,7,96,23.9,0,2.1
2014,7,8,88,29.7,0.1,1.6
2014,7,9,82,31.4,0,2.9
2014,7,10,75,32.9,1.7,3.4
2014,7,11,66,31.1,5.1,2.8
2014,7,12,63,29.8,7,3.2
2014,7,13,85,27.1,0,2.2
2014,7,14,84,28.2,2,2.1
2014,7,15,79,30.6,4.1,2.4
2014,7,16,84,30.5,1.9,2
2014,7,17,79,31.2,3.5,2.1
2014,7,18,74,31.7,6.4,2.4
2014,7,19,77,30.8,5.4,2.5
2014,7,20,70,31.7,10.5,2.7
2014,7,21,70,31.6,9.5,3.1
2014,7,22,69,32.4,8,3.7
2014,7,23,71,33.5,9.7,3.5
2014,7,24,72,34,5.6,2.7
2014,7,25,66,36.4,12.8,3.3
2014,7,26,66,34.9,9.2,4.1
2014,7,27,65,32.3,8.2,3.9
2014,7,28,60,32,9,3.3
2014,7,29,64,33.2,10.7,3.1
2014,7,30,65,35.4,11.3,2.9
2014,7,31,67,33.8,7,2.6
2014,8,1,74,33.2,0.3,2.9
2014,8,2,80,31.5,1.3,3.2
2014,8,3,88,27.8,0,2.2
2014,8,4,86,30.6,0.7,4.4
2014,8,5,88,28.1,0,4.5
2014,8,6,86,29.3,1.2,3.2
2014,8,7,73,32.8,8.1,2.4
2014,8,8,80,28.4,0,4.5
2014,8,9,78,29.1,0,6.6
2014,8,10,69,33.8,4.8,5.5
2014,8,11,74,28.6,1,2.7
2014,8,12,75,30.6,5.4,2.3
2014,8,13,70,31.6,4.6,2.2
2014,8,14,82,29.1,0,2.1
2014,8,15,89,29.4,0,2.5
2014,8,16,87,29.7,0.1,2.3
2014,8,17,80,31.4,6.3,2.4
2014,8,18,77,31.8,2.2,3.1
2014,8,19,81,31.6,1.3,3.5
2014,8,20,82,29.9,0.7,3.4
2014,8,21,74,32.1,9.5,3.7
2014,8,22,81,28,1.6,2.9
2014,8,23,77,31.1,7.7,3
2014,8,24,83,30,1.4,2.3
2014,8,25,80,30.2,1.9,2.2
2014,8,26,75,31.4,4.1,4
2014,8,27,74,31.7,1.9,3.3
2014,8,28,71,28.1,0,3
2014,8,29,78,26.2,0.1,2.6
2014,8,30,70,30.3,9.6,3.3
2014,8,31,68,30.6,9,3.2
2014,9,1,82,27,0,2.9
2014,9,2,75,30.1,3.5,2.6
2014,9,3,76,29.8,0.7,2.4
2014,9,4,83,27.8,0,2.4
2014,9,5,74,30.3,4.4,2.3
2014,9,6,79,30.1,0.4,2.9
2014,9,7,74,31,9.7,2.8
2014,9,8,67,31.7,10.8,3.6
2014,9,9,58,30.8,10.8,2.9
2014,9,10,65,29.7,7.1,3.4
2014,9,11,58,31.2,10.5,4.2
2014,9,12,57,26.5,0.9,3.4
2014,9,13,54,28.7,11.1,3.7
2014,9,14,60,28.8,9.4,3.2
2014,9,15,68,27.8,4.1,3.2
2014,9,16,61,30.9,9,3.6
2014,9,17,60,27.2,1.5,3.5
2014,9,18,50,27.7,3.3,4.5
2014,9,19,61,22.4,0,3.2
2014,9,20,57,25.1,2.9,3.3
2014,9,21,62,26.9,5.5,3.4
2014,9,22,60,29.3,8.5,3.3
2014,9,23,59,28,5.1,3.2
2014,9,24,84,25,0,2.8
2014,9,25,71,27.7,5,4.8
2014,9,26,60,29.2,9.4,4
2014,9,27,65,28.8,6.9,3
2014,9,28,61,30.1,10.7,4
2014,9,29,60,28.8,10.9,3.5
2014,9,30,66,26,0.2,3.6
2015,5,1,64,26.7,12.5,2.9
2015,5,2,57,27.6,12.2,3.4
2015,5,3,82,20.5,0,1.4
2015,5,4,78,23.7,3.5,2.4
2015,5,5,41,23.7,12.6,3.6
2015,5,6,55,24.3,7.5,3.4
2015,5,7,67,23.8,3.2,2.5
2015,5,8,58,25.1,11.8,3
2015,5,9,72,23.6,3.9,2.6
2015,5,10,53,24.2,12.7,3.8
2015,5,11,51,22.8,7.3,3.3
2015,5,12,76,19.1,0.7,2.4
2015,5,13,58,25.6,12.6,5
2015,5,14,71,21.1,2.2,1.7
2015,5,15,78,27.3,5.2,2.2
2015,5,16,69,25.1,3.6,3.4
2015,5,17,45,26.5,10.5,3.1
2015,5,18,70,22.6,0,2.2
2015,5,19,65,27.3,10.9,2.7
2015,5,20,50,27.9,11.7,3.7
2015,5,21,46,23.8,13.4,3.1
2015,5,22,45,25.5,10.1,3
2015,5,23,61,22.9,0,2.4
2015,5,24,62,26.1,9.5,2.3
2015,5,25,54,28.2,10.5,2.7
2015,5,26,52,29.3,13.4,3.4
2015,5,27,41,30.5,13.1,3.5
2015,5,28,45,27.4,0.2,2.8
2015,5,29,51,29.4,13.3,3.9
2015,5,30,70,24.9,0.7,1.9
2015,5,31,61,29.4,10.9,3.5
2015,6,1,55,29,12.4,3.6
2015,6,2,68,28.5,4,2.7
2015,6,3,63,26.9,4.2,2.8
2015,6,4,42,28.1,12.4,3.8
2015,6,5,72,20.2,0,3
2015,6,6,62,25.7,9,2.7
2015,6,7,61,24.4,6.3,2.6
2015,6,8,79,23,0,2.3
2015,6,9,82,24.1,0.4,1.8
2015,6,10,68,27,8.3,3.1
2015,6,11,85,21.8,0,1.7
2015,6,12,68,30.1,7.9,2.3
2015,6,13,59,29,5.2,3.8
2015,6,14,67,26.5,5.4,2.3
2015,6,15,69,28.1,6.4,2.4
2015,6,16,78,25.7,2.5,1.6
2015,6,17,70,27.2,6.8,3
2015,6,18,82,22.7,0,3.8
2015,6,19,82,23.1,0,1.8
2015,6,20,69,27.3,5.8,2.7
2015,6,21,66,28.5,8.7,3.2
2015,6,22,72,24.8,0,2.6
2015,6,23,65,28.4,10.7,3.2
2015,6,24,66,29.3,6.9,3
2015,6,25,70,28.5,2.6,2.6
2015,6,26,85,25.8,0.4,2.9
2015,6,27,67,26,0.3,3.2
2015,6,28,56,28.6,9.1,3.8
2015,6,29,57,27.9,13.7,3.4
2015,6,30,73,25.1,0,1.8
2015,7,1,75,29,0.5,2.6
2015,7,2,68,27.6,6.8,2.3
2015,7,3,68,27.8,5.4,2.6
2015,7,4,80,23.8,0,2.1
2015,7,5,73,26,1.9,2.4
2015,7,6,71,25.5,0,2.2
2015,7,7,82,25.2,0,2.2
2015,7,8,84,28.9,0.1,1.3
2015,7,9,76,31.2,5.6,2.4
2015,7,10,68,33.7,7.8,3
2015,7,11,70,32.6,4.9,2.4
2015,7,12,69,31.5,0.5,2.7
2015,7,13,75,28.7,0.1,6.4
2015,7,14,79,29.7,1.4,2.3
2015,7,15,66,33.9,11.9,2.9
2015,7,16,59,33.2,3.8,9
2015,7,17,63,28.2,0.2,6
2015,7,18,65,30.7,8.7,2.6
2015,7,19,73,31.1,4.7,2.6
2015,7,20,73,33,6.4,2.6
2015,7,21,80,29.9,2.2,2.3
2015,7,22,86,26.4,0,3.4
2015,7,23,78,27.7,0.1,2.9
2015,7,24,67,31.4,6.1,2.5
2015,7,25,65,32.7,8.7,3.3
2015,7,26,62,32.9,8.7,3.1
2015,7,27,74,31.7,4.2,3
2015,7,28,73,32.5,3.9,2.6
2015,7,29,74,32.3,4.6,2.1
2015,7,30,69,33.8,9.7,2.5
2015,7,31,67,34.2,10.3,2.7
2015,8,1,65,35.3,12.6,2.5
2015,8,2,65,34.5,11.9,2.6
2015,8,3,65,33.7,11.2,2.4
2015,8,4,64,34.2,12.1,2.5
2015,8,5,62,34.8,12.1,2.4
2015,8,6,61,35.5,12.4,2.8
2015,8,7,60,35.9,6.8,2.7
2015,8,8,63,35.2,10.5,2.8
2015,8,9,63,34.4,10.9,3.1
2015,8,10,58,35.2,10.2,3.5
2015,8,11,58,33.9,6.2,3.1
2015,8,12,80,29.2,0,2.3
2015,8,13,78,30.5,0.6,2.4
2015,8,14,69,30.9,6.1,2.9
2015,8,15,61,32.8,12.3,3.1
2015,8,16,62,32.9,7.1,3.1
2015,8,17,72,28.6,0.6,2.2
2015,8,18,67,31.6,8.8,3.1
2015,8,19,79,28,0,2.2
2015,8,20,82,29.2,0,1.6
2015,8,21,82,28.9,0,2.2
2015,8,22,64,33.7,9,3.2
2015,8,23,60,32.6,12.4,3.2
2015,8,24,61,30.4,6,3.1
2015,8,25,70,28.8,0,8.8
2015,8,26,62,28.1,4.3,3.4
2015,8,27,63,30.1,12.5,3.1
2015,8,28,64,29.2,1.3,2.2
2015,8,29,76,27.9,2.8,2.3
2015,8,30,77,29.1,1.1,1.7
2015,8,31,88,24.5,0,2.8
2015,9,1,87,26.2,2.5,2.4
2015,9,2,76,27.6,4.1,2.9
2015,9,3,76,28.6,3.1,2
2015,9,4,68,30.1,8.6,2.8
2015,9,5,69,27.3,2,3
2015,9,6,87,23.1,0,3.6
2015,9,7,64,28.2,3.1,5.4
2015,9,8,60,27.7,2.5,5.6
2015,9,9,80,25.8,0,2.2
2015,9,10,66,27.9,8.2,4
2015,9,11,62,29.1,11.2,3.1
2015,9,12,69,26,0.8,2.7
2015,9,13,63,29.1,9,2.9
2015,9,14,55,27.9,10.4,3.6
2015,9,15,58,26.1,5.7,3
2015,9,16,76,24.5,0,2.9
2015,9,17,77,25.4,1,3.3
2015,9,18,57,28.1,9.4,5.3
2015,9,19,58,27.8,8.8,3
2015,9,20,61,28.1,10.3,3.3
2015,9,21,63,27.6,4.5,3.3
2015,9,22,67,27.7,6,3.7
2015,9,23,67,28.8,4.6,3.7
2015,9,24,80,23.7,0,3.3
2015,9,25,72,28.7,0.9,2.7
2015,9,26,68,29.9,4,3
2015,9,27,59,29.9,8,3.7
2015,9,28,53,30.8,9.5,4
2015,9,29,44,30.3,10.2,4.3
2015,9,30,51,24.6,2,2.8
2016,5,1,52,25.7,12.3,2.4
2016,5,2,58,26.4,12.5,3.8
2016,5,3,66,21,0,4.1
2016,5,4,38,26.3,11.9,7.4
2016,5,5,37,24.5,9.8,2.9
2016,5,6,75,17.8,0,2
2016,5,7,74,24,4.1,2
2016,5,8,42,25.8,8.6,3.4
2016,5,9,85,18.5,0,2
2016,5,10,92,19.7,0,1.1
2016,5,11,64,20.7,3.8,4.9
2016,5,12,55,25,13.3,3.6
2016,5,13,60,24.9,6.1,3.1
2016,5,14,54,27,12.7,3.5
2016,5,15,64,24.5,1.3,2.5
2016,5,16,84,23.5,0,3.6
2016,5,17,53,24.6,13.3,3.4
2016,5,18,41,27.7,13.2,4.2
2016,5,19,53,26.3,10.1,3.2
2016,5,20,53,27.9,12.3,3.1
2016,5,21,50,27.1,12.2,3.4
2016,5,22,44,28.6,12.4,3.6
2016,5,23,44,29.3,12.5,3.5
2016,5,24,56,26.7,5.7,3.6
2016,5,25,88,22.4,0,1.3
2016,5,26,80,26.2,0.3,1.5
2016,5,27,54,30.8,7,3
2016,5,28,68,24.5,0.8,1.9
2016,5,29,86,20.7,0,1.6
2016,5,30,69,28.3,9.6,2.7
2016,5,31,62,28.2,10.2,2.9
2016,6,1,45,28.1,9.3,4.7
2016,6,2,47,27.8,13.7,4.1
2016,6,3,47,26.9,12,3.3
2016,6,4,71,23.8,0.1,2.7
2016,6,5,79,22.3,0,2.4
2016,6,6,67,25.9,1.3,2.3
2016,6,7,79,25.7,3.6,1.8
2016,6,8,72,26.8,0.4,1.8
2016,6,9,77,27.6,4.3,1.9
2016,6,10,65,30,11.8,3.1
2016,6,11,68,29.8,3.6,2.6
2016,6,12,81,25.1,0.5,2.8
2016,6,13,73,28.3,3.3,2.8
2016,6,14,62,29.5,11.9,3.5
2016,6,15,65,29.2,2.9,2.8
2016,6,16,80,25.7,0,2.2
2016,6,17,63,27.8,8.3,3.4
2016,6,18,61,29.9,12.5,3.2
2016,6,19,83,25.8,0.5,2.6
2016,6,20,83,28.4,1.9,2.7
2016,6,21,80,27.9,1.8,2.2
2016,6,22,89,24.5,0,1.5
2016,6,23,72,31.3,7.9,2.9
2016,6,24,83,26,0,3.1
2016,6,25,67,26.1,0,4.9
2016,6,26,62,27.8,8.2,3.2
2016,6,27,76,26.2,4.2,2.7
2016,6,28,79,25.3,0.5,2.3
2016,6,29,89,23.2,0,1.5
2016,6,30,83,26.9,0.9,2
2016,7,1,70,30.9,7,2.4
2016,7,2,73,28.9,0.6,4.4
2016,7,3,75,33.7,4.8,3
2016,7,4,74,33.4,6.8,2.3
2016,7,5,70,33.4,9.8,3.3
2016,7,6,63,33.2,8.4,3.9
2016,7,7,65,32.4,7.8,2.5
2016,7,8,86,27.8,0,2
2016,7,9,80,28.9,5.4,2.4
2016,7,10,74,30.9,7,2.3
2016,7,11,82,28.3,0,2.5
2016,7,12,78,31.2,2.7,2.4
2016,7,13,85,27.8,0,4
2016,7,14,69,32.3,6.2,3.3
2016,7,15,59,28,2.6,3.7
2016,7,16,65,28,3.7,2.2
2016,7,17,74,30.8,6.8,2.2
2016,7,18,65,30.9,9.5,2.9
2016,7,19,60,32.2,11.6,3.4
2016,7,20,68,32.7,8.3,2.8
2016,7,21,62,32.5,12.2,3.8
2016,7,22,62,32.4,8.1,3
2016,7,23,64,32.6,11,2.9
2016,7,24,66,31.4,2.1,2.8
2016,7,25,68,30.2,0.1,2.8
2016,7,26,70,31.3,3.8,2.8
2016,7,27,63,32.4,8.6,2.9
2016,7,28,60,33.2,9.5,2.9
2016,7,29,62,33.6,9.9,2.9
2016,7,30,62,33.6,10.9,2.6
2016,7,31,69,34.2,7.3,2.4
2016,8,1,66,34.4,10.2,3.1
2016,8,2,61,34.4,6.9,3.2
2016,8,3,63,34.2,6.3,2.9
2016,8,4,64,34.8,11,3.2
2016,8,5,64,34.8,11.8,3
2016,8,6,62,35.1,9.4,2.8
2016,8,7,63,35,9,2.8
2016,8,8,63,35.2,9.4,2.7
2016,8,9,58,36,8.5,3.2
2016,8,10,48,35.5,12.7,3.6
2016,8,11,52,37.2,12.5,3.7
2016,8,12,52,36.3,11.9,3.1
2016,8,13,58,35.2,11.5,2.8
2016,8,14,63,35.8,10.6,2.5
2016,8,15,69,33.3,2.5,2
2016,8,16,74,33.8,1.7,2.7
2016,8,17,66,36.1,6,3
2016,8,18,57,34.8,11.9,3
2016,8,19,59,36.5,10.2,3.1
2016,8,20,56,36.6,11.2,3.3
2016,8,21,58,36.2,10.8,3.5
2016,8,22,58,36.6,9.6,4.2
2016,8,23,53,35.7,10.7,3.8
2016,8,24,54,33.7,4,3.2
2016,8,25,61,35.2,8.5,3
2016,8,26,66,34.6,5,3.3
2016,8,27,60,31.4,3.6,5
2016,8,28,69,27.5,0,3
2016,8,29,63,28.6,4.1,4
2016,8,30,55,27.7,7.2,5.1
2016,8,31,48,29.9,9,6.6
2016,9,1,60,29.1,0.5,2
2016,9,2,56,31.2,5.8,2.6
2016,9,3,61,32.2,3.7,2.8
2016,9,4,68,29.7,0.1,2.2
2016,9,5,85,26.6,0.1,1.8
2016,9,6,72,33.1,5,2.6
2016,9,7,74,30.5,0.3,2.7
2016,9,8,67,30.3,4,2.9
2016,9,9,63,30.1,10.7,3.1
2016,9,10,64,30.3,5.3,3.3
2016,9,11,63,31.3,9.3,3.1
2016,9,12,82,25.9,0,3.8
2016,9,13,69,30.2,4.8,3.5
2016,9,14,72,27.5,0.6,2.9
2016,9,15,69,30.4,2.2,2.4
2016,9,16,68,31,2.8,2.2
2016,9,17,75,30.5,3,2.4
2016,9,18,87,26.4,0,2.5
2016,9,19,82,26.9,0,4.4
2016,9,20,71,24,0.7,7
2016,9,21,63,25.9,0.7,4.6
2016,9,22,80,23.8,0,3
2016,9,23,68,29.4,5.2,3
2016,9,24,69,29.2,8.1,2.8
2016,9,25,82,27.8,1.1,2.6
2016,9,26,82,29.1,1.1,2.2
2016,9,27,73,32.5,8.2,2.2
2016,9,28,85,27.4,0,2.4
2016,9,29,85,25.3,0,3.5
2016,9,30,79,24.1,0,2.6
2017,5,1,46,25.2,10.4,3.4
2017,5,2,40,23.6,11.9,3.6
2017,5,3,46,25.2,8,3
2017,5,4,52,25.5,11.5,3.2
