year,month,day,temp,humidity,sun,wind
2012,5,21,26.2,57,10.7,2.8
2012,5,22,16.5,84,0,2.1
2012,5,23,26.3,71,9.8,2.8
2012,5,24,28.6,64,9.8,2.3
2012,5,25,22.3,80,1.4,1.6
2012,5,26,27.5,54,12,3
2012,5,27,28.7,52,10.6,2.5
2012,5,28,27.9,69,7.6,2.8
2012,5,29,28.1,73,10,2.5
2012,5,30,26.1,69,11,2.8
2012,5,31,24.6,66,3.6,2.3
2012,6,1,27.2,79,5.2,2.1
2012,6,2,27.3,69,10.5,2.6
2012,6,3,25.5,74,5.1,2.4
2012,6,4,28.8,67,11.3,2.6
2012,6,5,25.4,72,0.4,2.4
2012,6,6,21.7,84,0.2,1.7
2012,6,7,26.6,72,8.9,2.5
2012,6,8,30.7,68,10.5,2.5
2012,6,9,21.7,94,0,2.9
2012,6,10,27.3,77,3.6,2.4
2012,6,11,22.1,82,0,2.5
2012,6,12,18.5,84,0,2.1
2012,6,13,22.2,74,0.2,2.3
2012,6,14,22.4,71,1,2.4
2012,6,15,26.8,69,5.8,2.8
2012,6,16,22,91,0,2.3
2012,6,17,30.5,72,4.2,2
2012,6,18,29.9,62,7.3,2.8
2012,6,19,23.8,87,0,4.5
2012,6,20,32.7,71,4,2.6
2012,6,21,28.8,77,0.5,2.1
2012,6,22,25.5,83,2.5,2.4
2012,6,23,27.4,70,8.1,2.4
2012,6,24,28.9,70,7,3.1
2012,6,25,19.6,75,0,2.4
2012,6,26,25.9,59,13.5,2.6
2012,6,27,26.5,63,12.4,2.4
2012,6,28,26.3,72,3,2.1
2012,6,29,29.5,67,6.4,2.4
2012,6,30,29.6,66,8.3,2.5
2012,7,1,23.8,80,0.1,1.4
2012,7,2,29.6,79,5.7,2.2
2012,7,3,25.5,84,0,1.5
2012,7,4,32.5,71,10.7,2.7
2012,7,5,30.3,79,1.9,1.8
2012,7,6,30.4,82,2.9,1.8
2012,7,7,24.5,91,0,2.2
2012,7,8,27.9,79,1.1,1.9
2012,7,9,31,70,7.8,2.1
2012,7,10,33.5,69,10.6,2.3
2012,7,11,33,70,7.2,2.9
2012,7,12,28.8,84,0.5,3.5
2012,7,13,31.3,80,2.3,1.5
2012,7,14,33.6,77,2.6,2.1
2012,7,15,33.3,77,1.8,1.6
2012,7,16,36.3,69,11.4,2.2
2012,7,17,37.7,67,10.7,2
2012,7,18,34.6,74,6.8,2.6
2012,7,19,36.3,71,8.8,3.2
