year,month,day,temp,humidity,sun,wind
2010,7,13,27,89,0,1.9
2010,7,14,28.1,86,0,2.2
2010,7,15,28.7,85,1.1,1.6
2010,7,16,31.9,72,1.6,3.1
2010,7,17,33.4,68,8.3,2.3
2010,7,18,33.2,60,12.9,2.6
2010,7,19,34.2,63,10.7,2.7
2010,7,20,36.1,60,12.2,2.6
2010,7,21,33.7,65,8.5,2.7
2010,7,22,34.3,67,11.9,2.4
2010,7,23,34,65,12.7,2.8
2010,7,24,33.6,68,10.8,2.5
2010,7,25,33.4,67,9.7,2.2
2010,7,26,35,61,10.3,2.4
2010,7,27,33.6,64,3.9,2.2
2010,7,28,28.3,77,0,3.8
2010,7,29,33.2,69,5.6,2.9
2010,7,30,33.7,64,6,2.7
2010,7,31,34.2,61,3.4,3
2010,8,1,34.9,62,6.8,3.1
2010,8,2,34.3,72,8,2.9
2010,8,3,35.2,77,6.2,2.8
2010,8,4,36.1,67,7.8,2.4
2010,8,5,37.1,62,6.5,2.7
2010,8,6,36.3,67,9.5,2.4
2010,8,7,34.9,63,8.9,2.5
2010,8,8,35.3,59,10.4,2.5
2010,8,9,34.6,66,5.4,3.2
2010,8,10,35.7,59,2.6,4.1
2010,8,11,30.1,70,0,5.9
2010,8,12,33.7,65,9.1,3
2010,8,13,32.3,67,0,3.4
2010,8,14,34.3,61,3.3,3.7
2010,8,15,35.5,57,10.5,4.7
2010,8,16,35.5,58,8.4,3.2
2010,8,17,33.8,72,5.9,2.1
2010,8,18,34.9,75,8.1,2.5
2010,8,19,34.9,75,10.5,2.4
2010,8,20,36.7,63,11.5,2.6
2010,8,21,36.7,62,11.4,2.6
2010,8,22,36.7,66,10.3,2.6
2010,8,23,35.3,68,8.9,2.3
2010,8,24,34.8,69,7.7,2.5
2010,8,25,35.4,68,8.5,2.5
2010,8,26,35.9,65,8.5,2.3
2010,8,27,35.2,54,3.3,2.7
2010,8,28,37.4,50,10.4,3.8
2010,8,29,36.1,66,7.8,2.9
2010,8,30,35,77,4,2.3
2010,8,31,35.1,66,9.5,2.1
2010,9,1,36.4,53,9.2,3.4
2010,9,2,34.7,58,8.4,2.9
2010,9,3,35.1,69,10.8,2.4
2010,9,4,36.3,68,10.9,2.5
2010,9,5,34.5,72,2.9,1.9
2010,9,6,31.9,66,0,2.6
2010,9,7,30,76,0,5.6
2010,9,8,26.2,83,0,3.7
2010,9,9,31.4,70,8.9,2
2010,9,10,33.1,71,10.6,2.1
2010,9,11,34.7,64,9.9,3.4
2010,9,12,31.5,67,1,3.5
2010,9,13,29.4,70,6.5,2.8
2010,9,14,30.3,69,10.1,2.6
2010,9,15,26.6,68,0.1,1.3
2010,9,16,30.4,67,11.5,3.5
2010,9,17,30.5,66,11.7,2.5
2010,9,18,32.3,57,11.2,2.1
2010,9,19,32.2,66,5.5,2
2010,9,20,32.3,72,4.1,2
2010,9,21,33.9,67,9.6,2.6
2010,9,22,33,73,3.8,2.5
2010,9,23,24.8,71,0.3,5.5
2010,9,24,27.2,51,9.3,4.6
2010,9,25,26.9,51,8.2,4.7
2010,9,26,25.7,62,3.3,2
2010,9,27,22.7,80,0,1.6
2010,9,28,26.6,70,9.6,2.4
2010,9,29,24,58,2.4,2.4
2010,9,30,26.4,63,5.2,2.1
2011,5,1,24.6,57,6.1,4.1
2011,5,2,21.5,59,9.3,2.8
2011,5,3,18.7,67,0,1.7
2011,5,4,21.9,71,9,2.8
2011,5,5,23.8,66,10.3,2.6
2011,5,6,24.2,59,1.6,3.1
2011,5,7,25.2,73,2.5,2.1
2011,5,8,24.2,85,7.6,2.3
2011,5,9,30.3,80,6.2,3.5
2011,5,10,26.2,94,0.1,2
2011,5,11,26.4,94,0.2,2
2011,5,12,22.6,96,0,2.5
2011,5,13,23,41,10.8,4.5
2011,5,14,24.9,37,10.4,3.4
2011,5,15,26.6,41,10.2,2.8
2011,5,16,24.6,59,8,2.7
2011,5,17,23.9,67,11.8,3.1
2011,5,18,26.5,59,12.7,2.6
2011,5,19,28.2,55,12.4,2.8
2011,5,20,29.7,64,6.3,2.5
2011,5,21,29.2,79,2.3,2.4
2011,5,22,22.5,88,0.7,3.6
2011,5,23,18.6,91,0,3.3
2011,5,24,24.5,72,6.7,3.6
2011,5,25,24.3,63,3.7,2.8
2011,5,26,20.4,86,0,2
2011,5,27,21.2,93,0,1.6
2011,5,28,19.6,96,0,2.5
2011,5,29,19.7,94,0,7.1
2011,5,30,21.9,76,5.8,3.9
2011,5,31,21,79,1.6,2.4
2011,6,1,25.8,72,5.1,2
2011,6,2,26.6,79,2.4,2.6
2011,6,3,24.9,84,6.5,2.2
2011,6,4,27.5,78,8.9,2.2
2011,6,5,27.6,75,4.1,1.9
2011,6,6,29.8,71,5.2,1.7
2011,6,7,22.1,82,0,2.5
2011,6,8,27.3,79,6.4,2.1
2011,6,9,29.3,74,9.5,2.2
2011,6,10,26.4,85,0,2.4
2011,6,11,23.3,93,0,2
2011,6,12,22.1,93,0.1,2.3
2011,6,13,26.9,82,5,2.2
2011,6,14,25.3,80,2.1,2.3
2011,6,15,24.9,81,0,1.8
2011,6,16,20.8,94,0,1.6
2011,6,17,23.3,96,0,1.5
2011,6,18,22.5,95,0,1.3
2011,6,19,22.4,94,0,1.3
2011,6,20,27.3,85,0.6,2.8
2011,6,21,28.9,81,7.6,2.4
2011,6,22,31.3,75,0.3,3
2011,6,23,33.6,65,9.2,4.6
2011,6,24,34.5,61,8.3,4.3
2011,6,25,33.9,73,4.6,2.6
2011,6,26,30.3,73,0,5.4
2011,6,27,29.6,84,0.4,2.9
2011,6,28,34.1,66,7.8,3.6
2011,6,29,33.1,73,10,2.9
2011,6,30,32.9,77,3.5,2.1
2011,7,1,29.4,79,2,2.9
2011,7,2,28.7,78,0,1.7
2011,7,3,32.7,69,3.6,4.2
2011,7,4,30,78,0,4.2
2011,7,5,30.2,70,11.9,2.5
2011,7,6,26.6,88,0,1.9
2011,7,7,32.7,71,4.1,4.5
2011,7,8,34.2,64,3.8,3.5
2011,7,9,35.6,64,9.8,4.7
2011,7,10,33.5,70,8.6,2.9
2011,7,11,34.1,72,9.3,2.7
2011,7,12,34.5,72,11,2.8
2011,7,13,34.9,72,8.3,3
2011,7,14,33.8,65,12.2,2.8
2011,7,15,33.8,70,7.3,2.5
2011,7,16,32.5,74,9.8,2.5
2011,7,17,35.7,63,11.4,2.8
2011,7,18,31.1,70,2.3,4.2
2011,7,19,30.5,76,3,7.9
2011,7,20,25.7,88,0,7.1
2011,7,21,24.3,89,0,4.8
2011,7,22,28.5,81,5.6,3.8
2011,7,23,28.6,75,12.9,2.9
2011,7,24,31.9,66,10.6,2.2
2011,7,25,32.3,76,7.9,2.2
2011,7,26,34.5,70,6.5,3.1
2011,7,27,31.7,69,1.2,2.9
2011,7,28,34,69,8.9,2.5
2011,7,29,35.1,68,11.8,2.8
2011,7,30,33.6,71,7,2.4
2011,7,31,34.8,72,10.5,2.6
2011,8,1,31.5,72,0,1.8
2011,8,2,34,73,4.6,2.4
2011,8,3,36.1,61,9.7,2.7
2011,8,4,35.9,56,12,2.9
2011,8,5,34.2,64,7.2,3.1
2011,8,6,34.8,71,4.8,3.3
2011,8,7,35.9,57,3.9,4.8
2011,8,8,33.5,70,1.9,4
2011,8,9,33.9,72,5.8,2.4
2011,8,10,34.6,72,6,2.8
2011,8,11,34.2,68,12.2,3
2011,8,12,36,68,10.4,2.6
2011,8,13,35.9,64,11.1,3.2
2011,8,14,31.2,78,1.5,3.4
2011,8,15,32.7,77,1.5,2.5
2011,8,16,34.3,70,4.7,3.5
2011,8,17,34.8,67,5.2,3.9
2011,8,18,31.6,70,0.7,3.5
2011,8,19,32.9,71,7.6,3
2011,8,20,29.8,80,0.1,2.1
2011,8,21,28.9,89,0.5,2.6
2011,8,22,29.1,90,1.8,1.8
2011,8,23,26.3,93,0,2.4
