year,month,day,temp,humidity,sun,wind
2011,6,14,24.6,72,0.6,2.4
2011,6,15,23.5,58,1.7,3
2011,6,16,23.7,72,0,2.4
2011,6,17,21,85,0,2.2
2011,6,18,22.2,78,0,1.5
2011,6,19,24.5,75,0.2,1.9
2011,6,20,26.5,75,1.7,2.8
2011,6,21,29.8,70,5.3,3.5
2011,6,22,31.9,66,12.4,2.3
2011,6,23,32.2,66,4,4.4
2011,6,24,32.7,61,7.1,6.3
2011,6,25,27.9,70,3.5,2.9
2011,6,26,22.7,81,0,1.6
2011,6,27,23.8,83,0,1.5
2011,6,28,31.9,70,7.9,2.1
2011,6,29,35.1,60,11.5,2.6
2011,6,30,33.6,63,5.3,2.4
2011,7,1,33.9,63,6,2.3
2011,7,2,28.9,72,2.2,2.5
2011,7,3,31.1,69,6.6,3
2011,7,4,34.3,63,6.9,6.7
2011,7,5,32.3,67,6.8,3.6
2011,7,6,32.5,61,10.4,3.4
2011,7,7,29.7,69,1.9,4.1
2011,7,8,31.4,67,0,2.4
2011,7,9,32.5,67,8.3,2.6
2011,7,10,33.6,64,13.3,3.1
2011,7,11,33.8,67,12.7,3.2
2011,7,12,32.3,68,10.5,4
2011,7,13,32.7,65,11.3,3.6
2011,7,14,33.4,62,11.3,3.3
2011,7,15,33.7,60,13.4,2.9
2011,7,16,33.3,65,13.1,3.9
2011,7,17,34.1,62,13.5,4.4
2011,7,18,34.8,64,5.3,4.3
2011,7,19,28.7,78,0,4.6
2011,7,20,28.7,79,0,4.7
2011,7,21,23.6,68,2.9,4.1
2011,7,22,24.2,57,5,3.1
2011,7,23,27.5,62,1.8,2.8
2011,7,24,30.3,65,7.9,3
2011,7,25,31.5,66,9.3,4.1
2011,7,26,30.4,66,1.9,3.3
2011,7,27,31.8,66,1.5,1.9
2011,7,28,29.6,77,0.1,1.9
2011,7,29,29.4,78,0.3,1.7
2011,7,30,29.7,77,2,2
2011,7,31,25.1,77,0,3
2011,8,1,27.3,69,0.3,2.5
2011,8,2,29.1,69,1.6,2.3
